6.79621968179,4.0444937891,4.78565826145,1.39464159377,Iris-versicolor
7.9605067484,4.77900142139,4.78280926549,1.5678314655,Iris-versicolor
7.11876546209,3.36635122026,5.18905651363,1.85972317834,Iris-virginica
5.74878737057,4.99381067514,1.76527381706,0.318308200457,Iris-setosa
7.30407234054,4.66030823685,6.12175184936,2.39870908479,Iris-virginica
7.31548219732,2.9016030745,5.10487442547,1.88798263212,Iris-virginica
6.66598966697,4.7699644561,4.84551493155,1.83524892332,Iris-versicolor
7.7491485369,4.11986190981,5.91697721876,1.88497390756,Iris-virginica
5.92608746498,4.58771826439,1.55524204093,0.200958329608,Iris-setosa
5.21469706281,3.35868485207,1.63753041462,0.162118603231,Iris-setosa
6.89630160031,2.90250926493,4.46535241878,1.39897992931,Iris-versicolor
8.68251843414,4.15675486937,6.34354864905,1.83293810124,Iris-virginica
5.34886720509,5.19571377093,1.64915492578,0.257777666752,Iris-setosa
6.82939644343,4.15442740672,1.81556104915,0.114280169093,Iris-setosa
6.17905336141,4.40128675763,1.24953023787,0.104336887459,Iris-setosa
7.68520167411,3.68825047922,4.25157901272,1.35300803094,Iris-versicolor
9.5761271973,3.47770516251,6.85394313669,2.09392012269,Iris-virginica
6.96211357535,3.46376339647,4.90795735094,1.59952167259,Iris-versicolor
5.94816975109,3.85444565108,3.28611841081,1.1714724013,Iris-versicolor
5.81264097815,3.94000144604,1.59938948782,0.228031196362,Iris-setosa
5.99779313297,4.10663996963,1.31266771682,0.265241860108,Iris-setosa
5.83876522943,4.24705181238,4.47136809167,1.20443636576,Iris-versicolor
8.63415301504,3.96385587188,5.71327203966,2.54116263173,Iris-virginica
5.85932441068,4.7210069655,1.63813000078,0.282343030459,Iris-setosa
7.09305787697,4.55608973183,5.34507257426,1.95418842497,Iris-virginica
7.15496201387,3.34807413364,4.97707489205,1.60725857551,Iris-versicolor
6.49737928279,4.70233622759,6.03280009708,2.49781136167,Iris-virginica
6.72027894328,4.97607733263,4.19645468508,1.35327282489,Iris-versicolor
6.42119931634,3.73217956193,5.28684449761,1.98913714898,Iris-virginica
